user_id,ts_start,keys_total,clicks_total,scroll_delta,moved_distance,session_num
1072,2024-03-01 02:22:50,35,0,0.0,0.0,5.0
1072,2024-03-01 02:23:00,20,0,0.0,0.0,5.0
1072,2024-03-01 02:23:10,57,0,0.0,0.0,5.0
1072,2024-03-01 02:23:20,9,0,0.0,0.0,5.0
1072,2024-03-01 02:23:30,6,0,0.0,743.0,5.0
1072,2024-03-01 02:23:40,40,0,0.0,1006.0,5.0
1072,2024-03-01 02:23:50,8,0,0.0,312.0,5.0
1072,2024-03-01 02:24:00,66,0,0.0,0.0,5.0
1072,2024-03-01 02:24:10,7,0,0.0,0.0,5.0
1072,2024-03-01 02:24:20,0,2,0.0,808.0,5.0
1072,2024-03-01 02:24:30,0,0,0.0,347.0,5.0
1072,2024-03-01 02:24:40,0,1,0.0,53.0,5.0
1072,2024-03-01 02:24:50,0,3,0.0,673.0,5.0
1072,2024-03-01 02:25:00,0,1,0.0,345.0,5.0
1072,2024-03-01 02:25:10,0,3,0.0,138.0,5.0
1072,2024-03-01 02:25:20,0,3,0.0,123.0,5.0
1072,2024-03-01 02:25:30,0,2,0.0,26.0,5.0
1072,2024-03-01 02:25:40,0,0,0.0,0.0,5.0
1072,2024-03-01 02:25:50,0,1,0.0,618.0,5.0
1072,2024-03-01 02:26:00,0,0,0.0,41.0,5.0
1072,2024-03-01 02:26:10,0,3,0.0,80.0,5.0
1072,2024-03-01 02:26:20,0,0,0.0,0.0,5.0
1072,2024-03-01 02:26:30,0,0,0.0,0.0,5.0
1072,2024-03-01 02:26:40,0,0,0.0,0.0,5.0
1072,2024-03-01 02:26:50,0,2,0.0,523.0,5.0
1072,2024-03-01 02:27:00,0,3,0.0,3891.0,5.0
1072,2024-03-01 02:27:10,0,2,0.0,1247.0,5.0
1072,2024-03-01 02:27:20,0,0,0.0,0.0,5.0
1072,2024-03-01 02:27:30,20,0,0.0,470.0,5.0
1072,2024-03-01 02:27:40,29,0,0.0,0.0,5.0
1072,2024-03-01 02:27:50,49,0,0.0,0.0,5.0
1072,2024-03-01 02:28:00,54,0,0.0,0.0,5.0
1072,2024-03-01 02:28:10,38,0,0.0,0.0,5.0
1072,2024-03-01 02:28:20,51,0,0.0,0.0,5.0
1072,2024-03-01 02:28:30,38,0,0.0,0.0,5.0
1072,2024-03-01 02:28:40,30,0,0.0,0.0,5.0
1072,2024-03-01 02:28:50,41,0,0.0,373.0,5.0
1072,2024-03-01 02:29:00,45,0,0.0,52.0,5.0
1072,2024-03-01 02:29:10,50,0,0.0,0.0,5.0
1072,2024-03-01 02:29:20,58,0,0.0,0.0,5.0
1072,2024-03-01 02:29:30,43,0,0.0,0.0,5.0
1072,2024-03-01 02:29:40,61,0,0.0,0.0,5.0
1072,2024-03-01 02:29:50,40,0,0.0,0.0,5.0
1072,2024-03-01 02:30:00,18,0,0.0,654.0,5.0
1072,2024-03-01 02:30:10,35,0,0.0,422.0,5.0
1072,2024-03-01 02:30:20,55,0,0.0,0.0,5.0
1072,2024-03-01 02:30:31,57,0,0.0,0.0,5.0
1072,2024-03-01 02:30:41,52,0,0.0,0.0,5.0
1072,2024-03-01 02:30:51,28,0,0.0,2392.0,5.0
1072,2024-03-01 02:31:01,9,0,0.0,0.0,5.0
1072,2024-03-01 02:31:11,0,0,0.0,0.0,5.0
1072,2024-03-01 02:31:21,0,0,0.0,0.0,5.0
1072,2024-03-01 02:31:31,0,0,0.0,0.0,5.0
1072,2024-03-01 02:31:41,32,0,0.0,0.0,5.0
1072,2024-03-01 02:31:51,53,0,0.0,0.0,5.0
1072,2024-03-01 02:32:01,13,0,0.0,0.0,5.0
1072,2024-03-01 02:32:11,56,0,0.0,0.0,5.0
1072,2024-03-01 02:32:21,3,2,0.0,1496.0,5.0
1072,2024-03-01 02:32:31,0,1,0.0,1278.0,5.0
1072,2024-03-01 02:32:41,41,0,0.0,0.0,5.0
1072,2024-03-01 02:32:51,25,0,0.0,1042.0,5.0
1072,2024-03-01 02:33:01,0,0,0.0,0.0,5.0
1072,2024-03-01 02:33:11,2,0,0.0,2522.0,5.0
1072,2024-03-01 02:33:21,0,5,0.0,756.0,5.0
1072,2024-03-01 02:33:31,0,4,0.0,606.0,5.0
1072,2024-03-01 02:33:41,0,6,0.0,1053.0,5.0
1072,2024-03-01 02:33:51,0,4,0.0,824.0,5.0
1072,2024-03-01 02:34:01,0,0,0.0,79.0,5.0
1072,2024-03-01 02:34:11,0,0,0.0,157.0,5.0
1072,2024-03-01 02:34:21,0,0,0.0,0.0,5.0
1072,2024-03-01 02:34:31,0,1,0.0,734.0,5.0
1072,2024-03-01 02:34:41,41,0,0.0,0.0,5.0
1072,2024-03-01 02:34:51,52,0,0.0,0.0,5.0
1072,2024-03-01 02:35:01,38,0,0.0,0.0,5.0
1072,2024-03-01 02:35:11,64,0,0.0,0.0,5.0
1072,2024-03-01 02:35:21,18,1,0.0,2704.0,5.0
1072,2024-03-01 02:35:31,0,2,0.0,2406.0,5.0
1072,2024-03-01 02:35:41,0,0,0.0,0.0,5.0
1072,2024-03-01 02:35:51,0,0,0.0,0.0,5.0
1072,2024-03-01 02:36:01,2,1,0.0,923.0,5.0
1072,2024-03-01 02:36:11,57,0,0.0,0.0,5.0
1072,2024-03-01 02:36:21,39,0,0.0,0.0,5.0
1072,2024-03-01 02:36:31,48,0,0.0,0.0,5.0
1072,2024-03-01 02:36:41,23,0,0.0,422.0,5.0
1072,2024-03-01 02:36:51,3,1,0.0,834.0,5.0
1072,2024-03-01 02:37:01,0,1,0.0,494.0,5.0
1072,2024-03-01 02:37:11,0,0,0.0,0.0,5.0
1072,2024-03-01 02:37:21,0,0,0.0,0.0,5.0
1072,2024-03-01 02:37:31,0,0,0.0,0.0,5.0
1072,2024-03-01 02:37:41,0,0,0.0,0.0,5.0
1072,2024-03-01 02:37:51,0,0,0.0,0.0,5.0
1072,2024-03-01 02:38:01,19,0,0.0,0.0,5.0
1072,2024-03-01 02:38:11,65,0,0.0,0.0,5.0
1072,2024-03-01 02:38:21,31,0,0.0,0.0,5.0
1072,2024-03-01 02:38:31,30,0,0.0,0.0,5.0
1072,2024-03-01 02:38:41,57,0,0.0,0.0,5.0
1072,2024-03-01 02:38:51,14,0,0.0,899.0,5.0
1072,2024-03-01 02:39:01,0,1,0.0,748.0,5.0
1072,2024-03-01 02:39:11,0,0,0.0,0.0,5.0
1072,2024-03-01 02:39:21,0,3,0.0,2735.0,5.0
1072,2024-03-01 02:39:31,4,3,0.0,2578.0,5.0
1072,2024-03-01 02:39:41,0,1,0.0,153.0,5.0
1072,2024-03-01 02:39:51,5,1,0.0,640.0,5.0
1072,2024-03-01 02:40:01,27,0,0.0,0.0,5.0
1072,2024-03-01 02:40:11,34,0,0.0,0.0,5.0
1072,2024-03-01 02:40:21,37,0,0.0,0.0,5.0
1072,2024-03-01 02:40:31,7,0,0.0,0.0,5.0
1072,2024-03-01 02:40:41,0,0,0.0,662.0,5.0
1072,2024-03-01 02:40:51,25,1,0.0,61.0,5.0
1072,2024-03-01 02:41:01,4,1,0.0,794.0,5.0
1072,2024-03-01 02:41:11,13,1,0.0,1374.0,5.0
1072,2024-03-01 02:41:21,39,0,0.0,0.0,5.0
1072,2024-03-01 02:41:31,27,0,0.0,760.0,5.0
1072,2024-03-01 02:41:41,7,0,0.0,2153.0,5.0
1072,2024-03-01 02:41:51,50,0,0.0,0.0,5.0
1072,2024-03-01 02:42:01,5,0,0.0,0.0,5.0
1072,2024-03-01 02:42:11,0,0,0.0,0.0,5.0
1072,2024-03-01 02:42:21,0,0,0.0,0.0,5.0
1072,2024-03-01 02:42:31,0,0,0.0,0.0,5.0
1072,2024-03-01 02:42:41,0,0,0.0,0.0,5.0
1072,2024-03-01 02:42:51,14,0,0.0,0.0,5.0
1072,2024-03-01 02:43:01,20,0,0.0,0.0,5.0
1072,2024-03-01 02:43:11,38,0,0.0,0.0,5.0
1072,2024-03-01 02:43:21,32,0,0.0,0.0,5.0
1072,2024-03-01 02:43:31,62,0,0.0,0.0,5.0
1072,2024-03-01 02:43:41,16,0,0.0,0.0,5.0
1072,2024-03-01 02:43:51,34,0,0.0,0.0,5.0
1072,2024-03-01 02:44:01,45,0,0.0,0.0,5.0
1072,2024-03-01 02:44:11,34,0,0.0,0.0,5.0
1072,2024-03-01 02:44:21,10,0,0.0,1090.0,5.0
1072,2024-03-01 02:44:31,10,2,0.0,1383.0,5.0
1072,2024-03-01 02:44:41,19,0,0.0,855.0,5.0
1072,2024-03-01 02:44:51,14,1,0.0,1929.0,5.0
1072,2024-03-01 02:45:01,14,4,0.0,1895.0,5.0
1072,2024-03-01 02:45:11,1,1,0.0,1218.0,5.0
1072,2024-03-01 02:45:21,0,0,0.0,0.0,5.0
1072,2024-03-01 02:45:31,0,1,0.0,119.0,5.0
1072,2024-03-01 02:45:41,0,5,0.0,1001.0,5.0
1072,2024-03-01 02:45:51,0,6,0.0,2242.0,5.0
1072,2024-03-01 02:46:01,0,6,0.0,2111.0,5.0
1072,2024-03-01 02:46:11,0,0,0.0,0.0,5.0
1072,2024-03-01 02:46:21,0,0,0.0,0.0,5.0
1072,2024-03-01 02:46:31,0,1,0.0,1333.0,5.0
1072,2024-03-01 02:46:41,0,2,0.0,1744.0,5.0
1072,2024-03-01 02:46:51,0,0,0.0,0.0,5.0
1072,2024-03-01 02:47:01,23,1,0.0,1118.0,5.0
1072,2024-03-01 02:47:11,57,0,0.0,0.0,5.0
1072,2024-03-01 02:47:21,37,0,0.0,0.0,5.0
1072,2024-03-01 02:47:31,61,0,0.0,0.0,5.0
1072,2024-03-01 02:47:41,37,0,0.0,0.0,5.0
1072,2024-03-01 02:47:51,36,0,0.0,0.0,5.0
1072,2024-03-01 02:48:01,66,0,0.0,0.0,5.0
1072,2024-03-01 02:48:11,42,0,0.0,0.0,5.0
1072,2024-03-01 02:48:21,57,0,0.0,0.0,5.0
1072,2024-03-01 02:48:31,7,0,0.0,0.0,5.0
1072,2024-03-01 02:48:41,7,0,0.0,0.0,5.0
1072,2024-03-01 02:48:51,29,0,0.0,0.0,5.0
1072,2024-03-01 02:49:01,46,0,0.0,0.0,5.0
1072,2024-03-01 02:49:12,68,0,0.0,0.0,5.0
1072,2024-03-01 02:49:22,32,0,0.0,0.0,5.0
1072,2024-03-01 02:49:32,15,0,0.0,0.0,5.0
1072,2024-03-01 02:49:42,40,0,0.0,0.0,5.0
1072,2024-03-01 02:49:52,44,0,0.0,0.0,5.0
1072,2024-03-01 02:50:02,14,0,0.0,0.0,5.0
1072,2024-03-01 02:50:12,42,0,0.0,0.0,5.0
1072,2024-03-01 02:50:22,66,0,0.0,0.0,5.0
1072,2024-03-01 02:50:32,19,0,0.0,676.0,5.0
1072,2024-03-01 02:50:42,0,0,0.0,112.0,5.0
1072,2024-03-01 02:50:52,0,0,0.0,1027.0,5.0
1072,2024-03-01 02:51:02,0,4,0.0,4246.0,5.0
1072,2024-03-01 02:51:12,0,2,0.0,2333.0,5.0
1072,2024-03-01 02:51:22,2,4,0.0,3737.0,5.0
1072,2024-03-01 02:51:32,0,0,0.0,0.0,5.0
1072,2024-03-01 02:51:42,27,0,0.0,0.0,5.0
1072,2024-03-01 02:51:52,72,0,0.0,0.0,5.0
1072,2024-03-01 02:52:02,44,0,0.0,0.0,5.0
1072,2024-03-01 02:52:12,29,1,0.0,2717.0,5.0
1072,2024-03-01 02:52:22,1,4,0.0,4660.0,5.0
1072,2024-03-01 02:52:32,6,2,0.0,1376.0,5.0
1072,2024-03-01 02:52:42,45,0,0.0,0.0,5.0
1072,2024-03-01 02:52:52,21,0,0.0,0.0,5.0
1072,2024-03-01 02:53:02,50,0,0.0,0.0,5.0
1072,2024-03-01 02:53:12,11,3,0.0,1923.0,5.0
1072,2024-03-01 02:53:22,0,0,0.0,0.0,5.0
1072,2024-03-01 02:53:32,0,1,0.0,785.0,5.0
1072,2024-03-01 02:53:42,42,0,0.0,0.0,5.0
1072,2024-03-01 02:53:52,47,0,0.0,0.0,5.0
1072,2024-03-01 02:54:02,21,0,0.0,2600.0,5.0
1072,2024-03-01 02:54:12,4,3,0.0,908.0,5.0
1072,2024-03-01 02:54:22,22,1,0.0,367.0,5.0
1072,2024-03-01 02:54:32,37,0,0.0,0.0,5.0
1072,2024-03-01 02:54:42,48,0,0.0,0.0,5.0
1072,2024-03-01 02:54:52,6,0,0.0,0.0,5.0
1072,2024-03-01 02:55:02,0,2,0.0,2974.0,5.0
1072,2024-03-01 02:55:12,0,0,0.0,0.0,5.0
1072,2024-03-01 02:55:22,6,1,0.0,901.0,5.0
1072,2024-03-01 02:55:32,13,1,0.0,528.0,5.0
1072,2024-03-01 02:55:42,0,0,0.0,0.0,5.0
1072,2024-03-01 02:55:52,49,0,0.0,0.0,5.0
1072,2024-03-01 02:56:02,16,0,0.0,1058.0,5.0
1072,2024-03-01 02:56:12,0,2,0.0,508.0,5.0
1072,2024-03-01 02:56:22,0,2,0.0,707.0,5.0
1072,2024-03-01 02:56:32,0,0,0.0,0.0,5.0
1072,2024-03-01 02:56:42,0,0,0.0,0.0,5.0
1072,2024-03-01 02:56:52,0,0,0.0,0.0,5.0
1072,2024-03-01 02:57:02,0,2,0.0,1699.0,5.0
1072,2024-03-01 02:57:12,0,0,0.0,1803.0,5.0
1072,2024-03-01 02:57:22,0,0,0.0,0.0,5.0
1072,2024-03-01 02:57:32,0,0,0.0,0.0,5.0
1072,2024-03-01 02:57:42,26,0,0.0,0.0,5.0
1072,2024-03-01 02:57:52,48,0,0.0,0.0,5.0
1072,2024-03-01 02:58:02,58,0,0.0,0.0,5.0
1072,2024-03-01 02:58:12,39,0,0.0,0.0,5.0
1072,2024-03-01 02:58:22,7,0,0.0,1517.0,5.0
1072,2024-03-01 02:58:32,32,0,0.0,369.0,5.0
1072,2024-03-01 02:58:42,3,2,0.0,2793.0,5.0
1072,2024-03-01 02:58:52,0,0,0.0,0.0,5.0
1072,2024-03-01 02:59:02,0,0,0.0,548.0,5.0
1072,2024-03-01 02:59:12,0,3,0.0,3537.0,5.0
1072,2024-03-01 02:59:22,0,2,0.0,2167.0,5.0
1072,2024-03-01 02:59:32,0,1,0.0,1428.0,5.0
1072,2024-03-01 02:59:42,0,4,0.0,2312.0,5.0
1072,2024-03-01 02:59:52,0,5,0.0,2563.0,5.0
1072,2024-02-26 22:49:05,0,1,0.0,551.0,2.0
1072,2024-02-26 22:49:16,0,1,0.0,1876.0,2.0
1072,2024-02-26 22:49:26,0,0,0.0,0.0,2.0
1072,2024-02-26 22:49:36,0,1,0.0,2720.0,2.0
1072,2024-02-26 22:49:46,0,0,0.0,660.0,2.0
1072,2024-02-26 22:49:56,0,1,0.0,121.0,2.0
1072,2024-02-26 22:50:06,0,0,0.0,0.0,2.0
1072,2024-02-26 22:50:16,0,0,0.0,0.0,2.0
1072,2024-02-26 22:50:26,0,0,0.0,0.0,2.0
1072,2024-02-26 22:50:36,0,0,0.0,0.0,2.0
1072,2024-02-26 22:50:46,0,0,0.0,0.0,2.0
1072,2024-02-26 22:50:56,0,0,0.0,0.0,2.0
1072,2024-02-26 22:51:06,0,0,0.0,0.0,2.0
1072,2024-02-26 22:51:16,0,1,0.0,1683.0,2.0
1072,2024-02-26 22:51:26,0,0,0.0,0.0,2.0
1072,2024-02-26 22:51:36,0,0,0.0,0.0,2.0
1072,2024-02-26 22:51:46,0,0,0.0,0.0,2.0
1072,2024-02-26 22:51:56,0,0,0.0,0.0,2.0
1072,2024-02-26 22:52:06,0,0,0.0,0.0,2.0
1072,2024-02-26 22:52:16,0,0,0.0,0.0,2.0
1072,2024-02-26 22:52:26,0,0,0.0,0.0,2.0
1072,2024-02-26 22:52:36,0,0,0.0,0.0,2.0
1072,2024-02-26 22:52:46,0,0,0.0,0.0,2.0
1072,2024-02-26 22:52:56,0,0,0.0,0.0,2.0
1072,2024-02-26 22:53:06,0,0,0.0,0.0,2.0
1072,2024-02-26 22:53:16,0,0,0.0,0.0,2.0
1072,2024-02-26 22:53:26,0,0,0.0,435.0,2.0
1072,2024-02-26 22:53:36,0,0,0.0,0.0,2.0
1072,2024-02-26 22:53:46,0,0,0.0,0.0,2.0
1072,2024-02-26 22:53:56,0,0,0.0,0.0,2.0
1072,2024-02-26 22:54:06,0,0,0.0,0.0,2.0
1072,2024-02-26 22:54:16,0,0,0.0,0.0,2.0
1072,2024-02-26 22:54:26,0,0,0.0,523.0,2.0
1072,2024-02-26 22:54:36,0,0,0.0,534.0,2.0
1072,2024-02-26 22:54:46,0,1,0.0,2238.0,2.0
1072,2024-02-26 22:54:56,0,0,0.0,726.0,2.0
1072,2024-02-26 22:55:06,0,0,0.0,0.0,2.0
1072,2024-02-26 22:55:16,0,1,0.0,379.0,2.0
1072,2024-02-26 22:55:26,0,1,0.0,1094.0,2.0
1072,2024-02-26 22:55:36,0,0,0.0,696.0,2.0
1072,2024-02-26 22:55:46,0,1,0.0,926.0,2.0
1072,2024-02-26 22:55:56,0,1,0.0,1692.0,2.0
1072,2024-02-26 22:56:06,0,1,0.0,1348.0,2.0
1072,2024-02-26 22:56:16,0,0,0.0,1291.0,2.0
1072,2024-02-26 22:56:26,0,0,0.0,997.0,2.0
1072,2024-02-26 22:56:36,0,1,0.0,616.0,2.0
1072,2024-02-26 22:56:46,0,2,0.0,816.0,2.0
1072,2024-02-26 22:56:56,0,0,0.0,0.0,2.0
1072,2024-02-26 22:57:06,0,0,0.0,0.0,2.0
1072,2024-02-26 22:57:16,0,0,0.0,554.0,2.0
1072,2024-02-26 22:57:26,0,0,0.0,0.0,2.0
1072,2024-02-26 22:57:36,0,0,0.0,335.0,2.0
1072,2024-02-26 22:57:46,0,2,0.0,1024.0,2.0
1072,2024-02-26 22:57:56,0,1,0.0,1769.0,2.0
1072,2024-02-26 22:58:06,0,0,0.0,1285.0,2.0
1072,2024-02-26 22:58:16,0,1,0.0,777.0,2.0
1072,2024-02-26 22:58:26,0,2,0.0,1185.0,2.0
1072,2024-02-26 22:58:36,0,4,0.0,2179.0,2.0
1072,2024-02-26 22:58:46,0,1,0.0,266.0,2.0
1072,2024-02-26 22:58:56,0,3,0.0,1304.0,2.0
1072,2024-02-26 22:59:06,0,1,0.0,706.0,2.0
1072,2024-02-26 22:59:16,0,2,0.0,1800.0,2.0
1072,2024-02-26 22:59:26,0,3,0.0,3395.0,2.0
1072,2024-02-26 22:59:36,0,3,0.0,1487.0,2.0
1072,2024-02-26 22:59:46,0,0,0.0,635.0,2.0
1072,2024-02-26 22:59:56,0,1,0.0,979.0,2.0
1072,2024-02-26 23:00:06,0,4,0.0,2306.0,2.0
1072,2024-02-26 23:00:16,0,2,0.0,2535.0,2.0
1072,2024-02-26 23:00:26,0,2,0.0,2449.0,2.0
1072,2024-02-26 23:00:36,0,1,0.0,4442.0,2.0
1072,2024-02-26 23:00:46,0,2,0.0,2252.0,2.0
1072,2024-02-26 23:00:56,0,1,0.0,780.0,2.0
1072,2024-02-26 23:01:06,0,1,0.0,64.0,2.0
1072,2024-02-26 23:01:16,0,3,0.0,1582.0,2.0
1072,2024-02-26 23:01:26,0,0,0.0,0.0,2.0
1072,2024-02-26 23:01:36,0,0,0.0,0.0,2.0
1072,2024-02-26 23:01:46,0,0,0.0,0.0,2.0
1072,2024-02-26 23:01:56,0,0,0.0,0.0,2.0
1072,2024-02-26 23:02:06,0,0,0.0,0.0,2.0
1072,2024-02-26 23:02:16,0,0,0.0,1386.0,2.0
1072,2024-02-26 23:02:26,0,0,0.0,2191.0,2.0
1072,2024-02-26 23:02:36,3,3,0.0,1112.0,2.0
1072,2024-02-26 23:02:46,7,2,0.0,2843.0,2.0
1072,2024-02-26 23:02:56,18,0,0.0,232.0,2.0
1072,2024-02-26 23:03:06,0,4,0.0,2529.0,2.0
1072,2024-02-26 23:03:16,0,2,0.0,1938.0,2.0
1072,2024-02-26 23:03:26,0,2,0.0,235.0,2.0
1072,2024-02-26 23:03:36,10,0,0.0,381.0,2.0
1072,2024-02-26 23:03:46,0,1,0.0,447.0,2.0
1072,2024-02-26 23:03:56,0,1,0.0,3799.0,2.0
1072,2024-02-26 23:04:06,0,4,0.0,2175.0,2.0
1072,2024-02-26 23:04:16,1,4,0.0,3933.0,2.0
1072,2024-02-26 23:04:26,0,5,0.0,3272.0,2.0
1072,2024-02-26 23:04:36,0,1,0.0,3238.0,2.0
1072,2024-02-26 23:04:46,0,2,0.0,2774.0,2.0
1072,2024-02-26 23:04:56,0,0,0.0,1030.0,2.0
1072,2024-02-26 23:05:06,16,1,0.0,1640.0,2.0
1072,2024-02-26 23:05:16,29,0,0.0,329.0,2.0
1072,2024-02-26 23:05:26,10,0,0.0,2170.0,2.0
1072,2024-02-26 23:05:36,0,5,0.0,3232.0,2.0
1072,2024-02-26 23:05:46,0,1,0.0,2210.0,2.0
1072,2024-02-26 23:05:56,0,0,0.0,0.0,2.0
1072,2024-02-26 23:06:06,0,1,0.0,2112.0,2.0
1072,2024-02-26 23:06:16,0,1,0.0,802.0,2.0
1072,2024-02-26 23:06:26,0,0,0.0,0.0,2.0
1072,2024-02-26 23:06:36,0,0,0.0,840.0,2.0
1072,2024-02-26 23:06:46,0,0,0.0,596.0,2.0
1072,2024-02-26 23:06:56,21,0,0.0,0.0,2.0
1072,2024-02-26 23:07:06,56,0,0.0,0.0,2.0
1072,2024-02-26 23:07:16,50,0,0.0,0.0,2.0
1072,2024-02-26 23:07:26,12,0,0.0,0.0,2.0
1072,2024-02-26 23:07:36,9,0,0.0,0.0,2.0
1072,2024-02-26 23:07:47,31,0,0.0,0.0,2.0
1072,2024-02-26 23:07:57,35,0,0.0,0.0,2.0
1072,2024-02-26 23:08:07,32,0,0.0,0.0,2.0
1072,2024-02-26 23:08:17,19,0,0.0,0.0,2.0
1072,2024-02-26 23:08:27,17,0,0.0,0.0,2.0
1072,2024-02-26 23:08:37,29,0,0.0,0.0,2.0
1072,2024-02-26 23:08:47,16,0,0.0,0.0,2.0
1072,2024-02-26 23:08:57,36,0,0.0,0.0,2.0
1072,2024-02-26 23:09:07,50,0,0.0,0.0,2.0
1072,2024-02-26 23:09:17,18,0,0.0,0.0,2.0
1072,2024-02-26 23:09:27,17,0,0.0,0.0,2.0
1072,2024-02-26 23:09:37,11,0,0.0,0.0,2.0
1072,2024-02-26 23:09:47,23,0,0.0,0.0,2.0
1072,2024-02-26 23:09:57,39,0,0.0,0.0,2.0
1072,2024-02-26 23:10:07,43,0,0.0,0.0,2.0
1072,2024-02-26 23:10:17,4,0,0.0,412.0,2.0
1072,2024-02-26 23:10:27,2,1,0.0,1200.0,2.0
1072,2024-02-26 23:10:37,38,0,0.0,0.0,2.0
1072,2024-02-26 23:10:47,27,1,0.0,786.0,2.0
1072,2024-02-26 23:10:57,52,0,0.0,0.0,2.0
1072,2024-02-26 23:11:07,25,1,0.0,493.0,2.0
1072,2024-02-26 23:11:17,40,0,0.0,0.0,2.0
1072,2024-02-26 23:11:27,0,0,0.0,1183.0,2.0
1072,2024-02-26 23:11:37,0,0,0.0,0.0,2.0
1072,2024-02-26 23:11:47,0,0,0.0,0.0,2.0
1072,2024-02-26 23:11:57,0,0,0.0,0.0,2.0
1072,2024-02-26 23:12:07,0,0,0.0,0.0,2.0
1072,2024-02-26 23:12:17,0,0,0.0,0.0,2.0
1072,2024-02-26 23:12:27,0,0,0.0,0.0,2.0
1072,2024-02-26 23:12:37,0,1,0.0,556.0,2.0
1072,2024-02-26 23:12:47,0,1,0.0,208.0,2.0
1072,2024-02-26 23:12:57,0,0,0.0,442.0,2.0
1072,2024-02-26 23:13:07,0,1,0.0,92.0,2.0
1072,2024-02-26 23:13:17,0,0,0.0,0.0,2.0
1072,2024-02-26 23:13:27,0,0,0.0,0.0,2.0
1072,2024-02-26 23:13:37,0,0,0.0,0.0,2.0
1072,2024-02-26 23:13:47,0,0,0.0,0.0,2.0
1072,2024-02-26 23:13:57,0,0,0.0,0.0,2.0
1072,2024-02-26 23:14:07,0,0,0.0,0.0,2.0
1072,2024-02-26 23:14:17,0,0,0.0,0.0,2.0
1072,2024-02-26 23:14:27,0,0,0.0,0.0,2.0
1072,2024-02-26 23:14:37,0,0,0.0,1361.0,2.0
1072,2024-02-26 23:14:47,32,1,0.0,104.0,2.0
1072,2024-02-26 23:14:57,14,0,0.0,0.0,2.0
1072,2024-02-26 23:15:07,23,0,0.0,0.0,2.0
1072,2024-02-26 23:15:17,12,0,0.0,1898.0,2.0
1072,2024-02-26 23:15:27,16,0,0.0,343.0,2.0
1072,2024-02-26 23:15:37,0,0,0.0,413.0,2.0
1072,2024-02-26 23:15:47,0,0,0.0,0.0,2.0
1072,2024-02-26 23:15:57,0,0,0.0,0.0,2.0
1072,2024-02-26 23:16:07,0,0,0.0,641.0,2.0
1072,2024-02-26 23:16:17,0,0,0.0,0.0,2.0
1072,2024-02-26 23:16:27,7,0,0.0,0.0,2.0
1072,2024-02-26 23:16:37,28,0,0.0,0.0,2.0
1072,2024-02-26 23:16:47,33,0,0.0,0.0,2.0
1072,2024-02-26 23:16:57,0,0,0.0,0.0,2.0
1072,2024-02-26 23:17:07,20,1,0.0,1399.0,2.0
1072,2024-02-26 23:17:17,0,1,0.0,122.0,2.0
1072,2024-02-26 23:17:27,6,1,0.0,262.0,2.0
1072,2024-02-26 23:17:37,23,0,0.0,242.0,2.0
1072,2024-02-26 23:17:47,0,0,0.0,0.0,2.0
1072,2024-02-26 23:17:57,11,0,0.0,0.0,2.0
1072,2024-02-26 23:18:07,19,0,0.0,0.0,2.0
1072,2024-02-26 23:18:17,32,0,0.0,0.0,2.0
1072,2024-02-26 23:18:27,38,0,0.0,0.0,2.0
1072,2024-02-26 23:18:37,4,3,0.0,752.0,2.0
1072,2024-02-26 23:18:47,1,2,0.0,1075.0,2.0
1072,2024-02-26 23:18:57,0,0,0.0,0.0,2.0
1072,2024-02-26 23:19:07,0,0,0.0,0.0,2.0
1072,2024-02-26 23:19:17,0,0,0.0,0.0,2.0
1072,2024-02-26 23:19:27,0,0,0.0,0.0,2.0
1072,2024-02-26 23:19:37,0,0,0.0,0.0,2.0
1072,2024-02-26 23:19:47,0,0,0.0,0.0,2.0
1072,2024-02-26 23:19:57,11,0,0.0,0.0,2.0
1072,2024-02-26 23:20:07,10,0,0.0,0.0,2.0
1072,2024-02-26 23:20:17,0,0,0.0,0.0,2.0
1072,2024-02-26 23:20:27,0,0,0.0,0.0,2.0
1072,2024-02-26 23:20:37,26,0,0.0,0.0,2.0
1072,2024-02-26 23:20:47,43,0,0.0,0.0,2.0
1072,2024-02-26 23:20:57,36,0,0.0,0.0,2.0
1072,2024-02-26 23:21:07,18,0,0.0,0.0,2.0
1072,2024-02-26 23:21:17,34,0,0.0,0.0,2.0
1072,2024-02-26 23:21:27,34,0,0.0,0.0,2.0
1072,2024-02-26 23:21:37,0,0,0.0,0.0,2.0
1072,2024-02-26 23:21:47,0,0,0.0,1438.0,2.0
1072,2024-02-26 23:21:57,4,5,0.0,2257.0,2.0
1072,2024-02-26 23:22:07,1,0,0.0,0.0,2.0
1072,2024-02-26 23:22:17,21,0,0.0,0.0,2.0
1072,2024-02-26 23:22:27,27,0,0.0,0.0,2.0
1072,2024-02-26 23:22:37,8,0,0.0,0.0,2.0
1072,2024-02-26 23:22:47,50,0,0.0,0.0,2.0
1072,2024-02-26 23:22:57,30,0,0.0,0.0,2.0
1072,2024-02-26 23:23:07,10,0,0.0,0.0,2.0
1072,2024-02-26 23:23:17,8,0,0.0,0.0,2.0
1072,2024-02-26 23:23:27,29,0,0.0,0.0,2.0
1072,2024-02-26 23:23:37,30,0,0.0,0.0,2.0
1072,2024-02-26 23:23:48,31,0,0.0,0.0,2.0
1072,2024-02-26 23:23:58,4,4,0.0,1952.0,2.0
